x,y,latitude,transparen,station_vi,longitude,fid,visit_date,color_id
24.1167,57.6,57.600000000000001,4.900000000000000,204231.0,24.116700000000002,577,2004/10/13 08:50:00.000,13.0
23.6167,57.6167,57.616700000000002,5.000000000000000,204232.0,23.616700000000002,578,2004/10/13 11:30:00.000,13.0
22.9833,57.5667,57.566699999999997,3.600000000000000,204233.0,22.983300000000000,579,2004/10/13 15:00:00.000,13.0
22.8167,57.5333,57.533299999999997,3.200000000000000,204234.0,22.816700000000001,580,2004/10/13 16:15:00.000,13.0
23.07,57.3967,57.396700000000003,3.100000000000000,204235.0,23.070000000000000,581,2004/10/13 18:00:00.000,11.0
23.4867,57.0467,57.046700000000001,3.300000000000000,204239.0,23.486699999999999,582,2004/10/14 09:35:00.000,13.0
23.705,56.9767,56.976700000000001,2.900000000000000,204240.0,23.704999999999998,583,2004/10/14 10:50:00.000,13.0
23.7433,56.98,56.979999999999997,3.200000000000000,204241.0,23.743300000000001,584,2004/10/14 11:50:00.000,13.0
23.92,57.025,57.024999999999999,2.400000000000000,204242.0,23.920000000000002,585,2004/10/14 12:55:00.000,19.0
23.9792,57.0737,57.073700000000002,2.400000000000000,204243.0,23.979199999999999,586,2004/10/14 14:15:00.000,13.0
24.0017,57.0833,57.083300000000001,3.200000000000000,204245.0,24.001700000000000,587,2004/10/26 11:46:00.000,9.0
23.9792,57.0737,57.073700000000002,3.400000000000000,204246.0,23.979199999999999,588,2004/10/26 12:44:00.000,9.0
23.9833,57.1,57.100000000000001,3.500000000000000,204247.0,23.983300000000000,589,2004/10/26 13:20:00.000,9.0
23.92,57.025,57.024999999999999,3.600000000000000,204248.0,23.920000000000002,590,2004/10/26 14:40:00.000,9.0
23.7433,56.98,56.979999999999997,3.500000000000000,204249.0,23.743300000000001,591,2004/10/26 15:56:00.000,9.0
23.705,56.9767,56.976700000000001,3.000000000000000,204250.0,23.704999999999998,592,2004/10/26 17:06:00.000,9.0
23.4867,57.0467,57.046700000000001,3.000000000000000,204251.0,23.486699999999999,593,2004/10/26 18:07:00.000,9.0
22.9833,57.5667,57.566699999999997,3.700000000000000,204255.0,22.983300000000000,594,2004/10/27 08:25:00.000,9.0
22.6167,57.7333,57.733300000000000,3.800000000000000,204256.0,22.616700000000002,595,2004/10/27 11:22:00.000,9.0
22.8833,57.7976,57.797600000000003,3.600000000000000,204257.0,22.883299999999998,596,2004/10/27 12:53:00.000,9.0
23.9333,57.1667,57.166699999999999,4.100000000000000,204271.0,23.933299999999999,597,2004/11/02 12:10:00.000,6.0
23.85,57.3,57.299999999999997,4.500000000000000,204272.0,23.850000000000001,598,2004/11/02 13:55:00.000,9.0
23.7667,57.4167,57.416699999999999,4.800000000000000,204273.0,23.766700000000000,599,2004/11/02 15:50:00.000,9.0
24.2433,57.88,57.880000000000003,2.000000000000000,204277.0,24.243300000000001,600,2004/11/03 07:45:00.000,9.0
24.1167,57.6,57.600000000000001,3.300000000000000,204278.0,24.116700000000002,601,2004/11/03 10:40:00.000,9.0
24.3367,57.5933,57.593299999999999,2.800000000000000,204279.0,24.336700000000000,602,2004/11/03 12:10:00.000,19.0
24.3533,57.4483,57.448300000000003,3.700000000000000,204280.0,24.353300000000001,603,2004/11/03 14:35:00.000,9.0
24.3733,57.315,57.314999999999998,2.800000000000000,204281.0,24.373300000000000,604,2004/11/03 15:53:00.000,9.0
23.1765,57.3268,57.326799999999999,2.500000000000000,204285.0,23.176500000000001,605,2004/11/04 08:15:00.000,9.0
23.254,57.1667,57.166699999999999,2.300000000000000,204286.0,23.254000000000001,606,2004/11/04 10:00:00.000,9.0
24.25,57.1683,57.168300000000002,1.300000000000000,204287.0,24.250000000000000,607,2004/11/04 14:10:00.000,21.0
24.097,57.0986,57.098599999999998,3.100000000000000,204288.0,24.097000000000001,608,2004/11/04 15:25:00.000,21.0
24.0017,57.0833,57.083300000000001,2.000000000000000,204290.0,24.001700000000000,609,2004/11/27 11:30:00.000,19.0
23.9833,57.1,57.100000000000001,1.600000000000000,204291.0,23.983300000000000,610,2004/11/27 12:20:00.000,17.0
23.92,57.025,57.024999999999999,1.700000000000000,204292.0,23.920000000000002,611,2004/11/27 13:45:00.000,17.0
23.4867,57.0467,57.046700000000001,2.100000000000000,204293.0,23.486699999999999,612,2004/11/27 15:50:00.000,13.0
24.25,57.1683,57.168300000000002,2.100000000000000,204298.0,24.250000000000000,613,2004/11/28 09:25:00.000,19.0
23.85,57.3,57.299999999999997,2.500000000000000,204305.0,23.850000000000001,614,2004/12/14 07:50:00.000,9.0
23.6667,57.1667,57.166699999999999,3.000000000000000,204306.0,23.666699999999999,615,2004/12/14 10:10:00.000,9.0
23.4867,57.0467,57.046700000000001,2.500000000000000,204307.0,23.486699999999999,616,2004/12/14 12:05:00.000,9.0
23.92,57.025,57.024999999999999,1.500000000000000,204308.0,23.920000000000002,617,2004/12/14 14:15:00.000,19.0
23.9833,57.1,57.100000000000001,1.500000000000000,81042.0,23.983300000000000,618,1981/05/05 15:40:00.000,21.0
23.85,57.3,57.299999999999997,2.500000000000000,81043.0,23.850000000000001,619,1981/05/05 18:25:00.000,16.0
23.7667,57.4167,57.416699999999999,2.500000000000000,81044.0,23.766700000000000,620,1981/05/05 20:55:00.000,17.0
23.2507,57.5962,57.596200000000003,3.000000000000000,81053.0,23.250699999999998,621,1981/05/07 09:50:00.000,15.0
22.9833,57.5667,57.566699999999997,3.000000000000000,81055.0,22.983300000000000,622,1981/05/07 11:15:00.000,14.0
22.41,57.8433,57.843299999999999,3.000000000000000,81061.0,22.410000000000000,623,1981/05/08 09:45:00.000,12.0
22.8833,57.7976,57.797600000000003,3.000000000000000,81062.0,22.883299999999998,624,1981/05/08 12:30:00.000,13.0
22.8781,57.5354,57.535400000000003,2.500000000000000,81064.0,22.878100000000000,625,1981/05/08 15:10:00.000,13.0
22.41,57.8433,57.843299999999999,3.400000000000000,210014.0,22.410000000000000,626,2010/05/12 19:30:00.000,11.0
22.6167,57.7333,57.733300000000000,3.600000000000000,210016.0,22.616700000000002,627,2010/05/13 06:40:00.000,11.0
22.8167,57.5333,57.533299999999997,3.100000000000000,210017.0,22.816700000000001,628,2010/05/13 09:00:00.000,11.0
22.9833,57.5667,57.566699999999997,3.500000000000000,210018.0,22.983300000000000,629,2010/05/13 14:25:00.000,13.0
23.07,57.3967,57.396700000000003,3.600000000000000,210021.0,23.070000000000000,630,2010/05/14 06:30:00.000,13.0
23.2373,57.3589,57.358899999999998,2.500000000000000,210022.0,23.237300000000001,631,2010/05/14 08:20:00.000,13.0
23.2291,57.3348,57.334800000000001,2.100000000000000,210023.0,23.229099999999999,632,2010/05/14 09:10:00.000,17.0
23.3059,57.3458,57.345799999999997,2.400000000000000,210024.0,23.305900000000001,633,2010/05/14 10:00:00.000,13.0
23.2761,57.3214,57.321399999999997,2.400000000000000,210025.0,23.276100000000000,634,2010/05/14 10:50:00.000,13.0
23.3547,57.2826,57.282600000000002,2.800000000000000,210026.0,23.354700000000001,635,2010/05/14 11:55:00.000,13.0
23.4251,57.2623,57.262300000000003,3.100000000000000,210027.0,23.425100000000000,636,2010/05/14 14:50:00.000,13.0
23.4263,57.2245,57.224499999999999,2.600000000000000,210028.0,23.426300000000001,637,2010/05/14 13:40:00.000,11.0
23.3326,57.2196,57.219600000000000,2.200000000000000,210029.0,23.332599999999999,638,2010/05/14 14:40:00.000,11.0
23.2648,57.2349,57.234900000000003,1.800000000000000,210030.0,23.264800000000001,639,2010/05/14 16:35:00.000,13.0
23.6667,57.1667,57.166699999999999,1.900000000000000,210031.0,23.666699999999999,640,2010/05/14 18:00:00.000,19.0
23.4867,57.0467,57.046700000000001,2.400000000000000,210032.0,23.486699999999999,641,2010/05/14 20:10:00.000,19.0
23.7433,56.98,56.979999999999997,1.900000000000000,210033.0,23.743300000000001,642,2010/05/14 22:05:00.000,21.0
23.8883,57.055,57.055000000000000,1.400000000000000,210034.0,23.888300000000001,643,2010/05/15 06:00:00.000,21.0
23.92,57.025,57.024999999999999,1.300000000000000,210035.0,23.920000000000002,644,2010/05/15 07:15:00.000,21.0
24.0017,57.0833,57.083300000000001,1.100000000000000,210036.0,24.001700000000000,645,2010/05/15 08:45:00.000,21.0
23.9833,57.1,57.100000000000001,1.600000000000000,210037.0,23.983300000000000,646,2010/05/15 09:35:00.000,21.0
23.9565,57.1243,57.124299999999998,1.100000000000000,210038.0,23.956499999999998,647,2010/05/15 11:00:00.000,21.0
23.9333,57.1667,57.166699999999999,1.500000000000000,210039.0,23.933299999999999,648,2010/05/15 12:40:00.000,21.0
24.2167,57.1833,57.183300000000003,1.700000000000000,210040.0,24.216699999999999,649,2010/05/15 14:10:00.000,21.0
24.25,57.1683,57.168300000000002,1.500000000000000,210041.0,24.250000000000000,650,2010/05/15 15:15:00.000,21.0
24.3733,57.315,57.314999999999998,1.700000000000000,210043.0,24.373300000000000,651,2010/05/15 18:00:00.000,21.0
24.0833,57.35,57.350000000000001,2.200000000000000,210044.0,24.083300000000001,652,2010/05/15 19:45:00.000,19.0
24.2433,57.88,57.880000000000003,1.900000000000000,210047.0,24.243300000000001,653,2010/05/16 06:30:00.000,19.0
23.9167,57.85,57.850000000000001,2.200000000000000,210048.0,23.916699999999999,654,2010/05/16 08:25:00.000,13.0
23.6167,57.6167,57.616700000000002,1.500000000000000,210051.0,23.616700000000002,655,2010/05/16 13:40:00.000,13.0
24.1167,57.6,57.600000000000001,2.100000000000000,210054.0,24.116700000000002,656,2010/05/16 21:50:00.000,19.0
23.7667,57.4167,57.416699999999999,2.000000000000000,210057.0,23.766700000000000,657,2010/05/17 08:00:00.000,19.0
23.85,57.3,57.299999999999997,2.500000000000000,210058.0,23.850000000000001,658,2010/05/17 09:50:00.000,19.0
24.0017,57.0833,57.083300000000001,2.800000000000000,210059.0,24.001700000000000,659,2010/08/03 14:00:00.000,21.0
23.9833,57.1,57.100000000000001,3.000000000000000,210060.0,23.983300000000000,660,2010/08/03 14:45:00.000,19.0
23.8883,57.055,57.055000000000000,3.000000000000000,210061.0,23.888300000000001,661,2010/08/03 16:20:00.000,21.0
22.41,57.8433,57.843299999999999,4.100000000000000,210074.0,22.410000000000000,662,2010/08/05 17:25:00.000,11.0
22.8833,57.7976,57.797600000000003,4.100000000000000,210075.0,22.883299999999998,663,2010/08/05 20:00:00.000,15.0
22.6167,57.7333,57.733300000000000,3.200000000000000,210076.0,22.616700000000002,664,2010/08/05 21:40:00.000,19.0
23.6167,57.6167,57.616700000000002,4.800000000000000,210078.0,23.616700000000002,665,2010/08/06 06:35:00.000,15.0
24.1167,57.6,57.600000000000001,5.100000000000000,210080.0,24.116700000000002,666,2010/08/06 10:55:00.000,9.0
24.2976,57.5922,57.592199999999998,4.000000000000000,210081.0,24.297599999999999,667,2010/08/06 12:12:00.000,19.0
24.3367,57.5933,57.593299999999999,3.800000000000000,210082.0,24.336700000000000,668,2010/08/06 13:10:00.000,19.0
24.3533,57.4483,57.448300000000003,3.100000000000000,210083.0,24.353300000000001,669,2010/08/06 15:10:00.000,15.0
24.0833,57.35,57.350000000000001,4.500000000000000,210084.0,24.083300000000001,670,2010/08/06 17:05:00.000,15.0
24.2867,57.3133,57.313299999999998,3.800000000000000,210085.0,24.286700000000000,671,2010/08/06 18:45:00.000,11.0
24.3733,57.315,57.314999999999998,2.700000000000000,210086.0,24.373300000000000,672,2010/08/06 19:30:00.000,15.0
24.2167,57.1833,57.183300000000003,3.700000000000000,210087.0,24.216699999999999,673,2010/08/06 21:00:00.000,15.0
23.85,57.3,57.299999999999997,5.200000000000000,210089.0,23.850000000000001,674,2010/08/07 06:05:00.000,11.0
23.7667,57.4167,57.416699999999999,4.500000000000000,210090.0,23.766700000000000,675,2010/08/07 08:50:00.000,13.0
23.4833,57.4,57.399999999999999,4.400000000000000,210091.0,23.483300000000000,676,2010/08/07 10:30:00.000,11.0
23.07,57.3967,57.396700000000003,3.500000000000000,210092.0,23.070000000000000,677,2010/08/07 12:55:00.000,19.0
23.2373,57.3589,57.358899999999998,3.800000000000000,210093.0,23.237300000000001,678,2010/08/07 14:15:00.000,19.0
23.3326,57.2196,57.219600000000000,4.100000000000000,210094.0,23.332599999999999,679,2010/08/07 16:00:00.000,11.0
23.6667,57.1667,57.166699999999999,4.600000000000000,210095.0,23.666699999999999,680,2010/08/07 18:10:00.000,15.0
23.254,57.1667,57.166699999999999,3.900000000000000,210096.0,23.254000000000001,681,2010/08/07 20:15:00.000,15.0
23.7433,56.98,56.979999999999997,3.000000000000000,210098.0,23.743300000000001,682,2010/08/08 07:05:00.000,21.0
23.92,57.025,57.024999999999999,2.900000000000000,210099.0,23.920000000000002,683,2010/08/08 08:20:00.000,21.0
23.9333,57.1667,57.166699999999999,4.100000000000000,210100.0,23.933299999999999,684,2010/08/08 10:10:00.000,19.0
22.9833,57.5667,57.566699999999997,5.000000000000000,87062.0,22.983300000000000,685,1987/05/14 13:20:00.000,10.0
23.2507,57.5962,57.596200000000003,4.500000000000000,87063.0,23.250699999999998,686,1987/05/14 14:55:00.000,12.0
23.0503,57.9508,57.950800000000001,3.000000000000000,87064.0,23.050300000000000,687,1987/05/14 17:15:00.000,12.0
23.35,57.96,57.960000000000001,3.000000000000000,87065.0,23.350000000000001,688,1987/05/14 18:40:00.000,11.0
23.4,58.2,58.200000000000003,2.500000000000000,87067.0,23.399999999999999,689,1987/05/15 10:05:00.000,11.0
23.4686,57.8333,57.833300000000001,4.000000000000000,87068.0,23.468599999999999,690,1987/05/15 12:35:00.000,11.0
23.6167,57.6167,57.616700000000002,3.500000000000000,87069.0,23.616700000000002,691,1987/05/15 14:35:00.000,6.0
24.1318,57.9683,57.968299999999999,3.000000000000000,87070.0,24.131799999999998,692,1987/05/15 17:50:00.000,11.0
23.4833,57.4,57.399999999999999,3.000000000000000,87071.0,23.483300000000000,693,1987/05/16 08:30:00.000,11.0
22.8781,57.5354,57.535400000000003,4.500000000000000,87061.0,22.878100000000000,694,1987/05/14 12:35:00.000,10.0
22.8833,57.7976,57.797600000000003,3.000000000000000,87060.0,22.883299999999998,695,1987/05/14 10:35:00.000,11.0
22.41,57.8433,57.843299999999999,2.500000000000000,87059.0,22.410000000000000,696,1987/05/14 08:30:00.000,12.0
23.7667,57.4167,57.416699999999999,3.000000000000000,87072.0,23.766700000000000,697,1987/05/16 10:30:00.000,12.0
23.4,58.2,58.200000000000003,2.000000000000000,87096.0,23.399999999999999,698,1987/05/28 08:20:00.000,12.0
23.35,57.96,57.960000000000001,3.000000000000000,87097.0,23.350000000000001,699,1987/05/28 10:45:00.000,11.0
22.8833,57.7976,57.797600000000003,4.000000000000000,87098.0,22.883299999999998,700,1987/05/28 13:15:00.000,12.0
22.9833,57.5667,57.566699999999997,3.000000000000000,87099.0,22.983300000000000,701,1987/05/28 16:20:00.000,12.0
23.4833,57.4,57.399999999999999,3.000000000000000,87100.0,23.483300000000000,702,1987/05/28 19:10:00.000,11.0
22.41,57.8433,57.843299999999999,5.000000000000000,87101.0,22.410000000000000,703,1987/05/27 20:40:00.000,10.0
23.6167,57.6167,57.616700000000002,3.000000000000000,87104.0,23.616700000000002,704,1987/05/29 12:00:00.000,12.0
23.9833,57.1,57.100000000000001,2.000000000000000,87110.0,23.983300000000000,705,1987/06/09 09:30:00.000,20.0
24.0833,57.35,57.350000000000001,3.000000000000000,87111.0,24.083300000000001,706,1987/06/09 10:40:00.000,18.0
23.85,57.3,57.299999999999997,2.000000000000000,87112.0,23.850000000000001,707,1987/06/09 12:15:00.000,18.0
23.4833,57.4,57.399999999999999,3.000000000000000,87113.0,23.483300000000000,708,1987/06/09 14:20:00.000,17.0
23.6167,57.6167,57.616700000000002,3.000000000000000,87114.0,23.616700000000002,709,1987/06/09 16:25:00.000,18.0
22.8833,57.7976,57.797600000000003,4.000000000000000,87116.0,22.883299999999998,710,1987/06/10 08:20:00.000,11.0
22.41,57.8433,57.843299999999999,3.000000000000000,87117.0,22.410000000000000,711,1987/06/10 10:40:00.000,11.0
23.4,58.2,58.200000000000003,3.500000000000000,87118.0,23.399999999999999,712,1987/06/10 16:40:00.000,11.0
23.35,57.96,57.960000000000001,4.000000000000000,87119.0,23.350000000000001,713,1987/06/10 16:50:00.000,11.0
24.1318,57.9683,57.968299999999999,3.500000000000000,87120.0,24.131799999999998,714,1987/06/10 19:55:00.000,11.0
24.1167,57.6,57.600000000000001,3.000000000000000,87121.0,24.116700000000002,715,1987/06/10 22:30:00.000,11.0
23.9833,57.1,57.100000000000001,3.000000000000000,87122.0,23.983300000000000,716,1987/06/30 09:20:00.000,18.0
23.85,57.3,57.299999999999997,3.000000000000000,87123.0,23.850000000000001,717,1987/06/30 11:25:00.000,17.0
23.4833,57.4,57.399999999999999,2.500000000000000,87124.0,23.483300000000000,718,1987/06/30 13:30:00.000,16.0
22.8781,57.5354,57.535400000000003,3.500000000000000,87125.0,22.878100000000000,719,1987/06/30 16:40:00.000,15.0
24.0833,57.35,57.350000000000001,2.000000000000000,87073.0,24.083300000000001,720,1987/05/16 12:20:00.000,19.0
23.85,57.3,57.299999999999997,3.000000000000000,87074.0,23.850000000000001,721,1987/05/16 14:55:00.000,11.0
23.9833,57.1,57.100000000000001,1.500000000000000,87075.0,23.983300000000000,722,1987/05/16 18:05:00.000,20.0
22.9833,57.5667,57.566699999999997,4.000000000000000,87126.0,22.983300000000000,723,1987/06/30 17:40:00.000,14.0
22.41,57.8433,57.843299999999999,4.500000000000000,87127.0,22.410000000000000,724,1987/07/01 08:30:00.000,11.0
22.8833,57.7976,57.797600000000003,4.500000000000000,87128.0,22.883299999999998,725,1987/07/01 10:30:00.000,12.0
23.0503,57.9508,57.950800000000001,4.500000000000000,87129.0,23.050300000000000,726,1987/07/01 12:00:00.000,11.0
23.35,57.96,57.960000000000001,4.000000000000000,87130.0,23.350000000000001,727,1987/07/01 13:35:00.000,12.0
23.4,58.2,58.200000000000003,4.000000000000000,87131.0,23.399999999999999,728,1987/07/01 16:10:00.000,11.0
23.4718,58.4311,58.431100000000001,4.000000000000000,87132.0,23.471800000000002,729,1987/07/01 18:25:00.000,12.0
23.4686,57.8333,57.833300000000001,4.000000000000000,87133.0,23.468599999999999,730,1987/07/02 08:45:00.000,13.0
24.1318,57.9683,57.968299999999999,3.500000000000000,87134.0,24.131799999999998,731,1987/07/02 10:50:00.000,14.0
24.2976,57.5922,57.592199999999998,3.000000000000000,87135.0,24.297599999999999,732,1987/07/02 17:15:00.000,15.0
24.1167,57.6,57.600000000000001,3.500000000000000,87136.0,24.116700000000002,733,1987/07/02 18:10:00.000,13.0
23.6167,57.6167,57.616700000000002,4.000000000000000,87137.0,23.616700000000002,734,1987/07/02 20:35:00.000,12.0
24.0833,57.35,57.350000000000001,3.500000000000000,87138.0,24.083300000000001,735,1987/07/02 23:10:00.000,14.0
22.41,57.8433,57.843299999999999,4.000000000000000,87183.0,22.410000000000000,736,1987/09/02 10:00:00.000,12.0
22.8833,57.7976,57.797600000000003,4.000000000000000,87184.0,22.883299999999998,737,1987/09/02 12:36:00.000,13.0
23.4,58.2,58.200000000000003,2.000000000000000,87185.0,23.399999999999999,738,1987/09/02 16:04:00.000,12.0
23.35,57.96,57.960000000000001,3.000000000000000,87186.0,23.350000000000001,739,1987/09/02 18:26:00.000,12.0
22.9833,57.5667,57.566699999999997,5.000000000000000,87189.0,22.983300000000000,740,1987/09/03 08:36:00.000,12.0
24.0833,57.35,57.350000000000001,2.000000000000000,87191.0,24.083300000000001,741,1987/09/03 14:43:00.000,12.0
23.85,57.3,57.299999999999997,3.000000000000000,87192.0,23.850000000000001,742,1987/09/03 16:25:00.000,12.0
23.9833,57.1,57.100000000000001,1.000000000000000,87193.0,23.983300000000000,743,1987/09/03 18:10:00.000,20.0
22.71,57.88,57.880000000000003,4.000000000000000,87270.0,22.710000000000001,744,1987/06/30 20:20:00.000,12.0
24.0017,57.0833,57.083300000000001,1.200000000000000,201002.0,24.001700000000000,745,2001/01/30 10:45:00.000,21.0
23.9833,57.1,57.100000000000001,3.200000000000000,201003.0,23.983300000000000,746,2001/01/30 11:30:00.000,11.0
23.85,57.3,57.299999999999997,3.700000000000000,201004.0,23.850000000000001,747,2001/01/30 13:55:00.000,9.0
23.4833,57.4,57.399999999999999,3.200000000000000,201007.0,23.483300000000000,748,2001/01/31 06:55:00.000,9.0
23.6667,57.1667,57.166699999999999,3.500000000000000,201008.0,23.666699999999999,749,2001/01/31 10:15:00.000,9.0
24.0833,57.35,57.350000000000001,2.000000000000000,201009.0,24.083300000000001,750,2001/02/24 12:45:00.000,17.0
23.85,57.3,57.299999999999997,2.700000000000000,201010.0,23.850000000000001,751,2001/02/24 16:00:00.000,15.0
23.9833,57.1,57.100000000000001,2.800000000000000,201013.0,23.983300000000000,752,2001/02/25 07:55:00.000,15.0
24.0017,57.0833,57.083300000000001,1.200000000000000,201014.0,24.001700000000000,753,2001/02/25 08:50:00.000,19.0
23.6167,57.6167,57.616700000000002,3.500000000000000,201016.0,23.616700000000002,754,2001/02/27 15:30:00.000,12.0
22.9833,57.5667,57.566699999999997,3.500000000000000,201019.0,22.983300000000000,755,2001/02/28 06:45:00.000,11.0
23.4833,57.4,57.399999999999999,3.500000000000000,201020.0,23.483300000000000,756,2001/02/28 09:40:00.000,11.0
23.85,57.3,57.299999999999997,4.200000000000000,201021.0,23.850000000000001,757,2001/03/13 14:40:00.000,9.0
23.85,57.3,57.299999999999997,4.100000000000000,201022.0,23.850000000000001,758,2001/03/14 08:00:00.000,9.0
23.9833,57.1,57.100000000000001,1.400000000000000,201023.0,23.983300000000000,759,2001/03/14 11:55:00.000,17.0
24.0017,57.0833,57.083300000000001,1.800000000000000,201024.0,24.001700000000000,760,2001/03/14 13:15:00.000,21.0
23.85,57.3,57.299999999999997,4.100000000000000,201026.0,23.850000000000001,761,2001/03/29 08:00:00.000,11.0
23.9333,57.1667,57.166699999999999,1.200000000000000,201027.0,23.933299999999999,762,2001/03/29 10:10:00.000,15.0
23.948,57.1408,57.140799999999999,1.300000000000000,201028.0,23.948000000000000,763,2001/03/29 10:45:00.000,15.0
23.9173,57.1388,57.138800000000003,0.800000000000000,201029.0,23.917300000000001,764,2001/03/29 11:15:00.000,15.0
23.8465,57.1703,57.170299999999997,1.200000000000000,201030.0,23.846499999999999,765,2001/03/29 12:00:00.000,15.0
23.8955,57.1902,57.190199999999997,1.800000000000000,201031.0,23.895499999999998,766,2001/03/29 12:30:00.000,19.0
23.918,57.168,57.167999999999999,1.800000000000000,201032.0,23.917999999999999,767,2001/03/29 13:05:00.000,15.0
23.9407,57.1443,57.144300000000001,1.100000000000000,201033.0,23.940700000000000,768,2001/03/29 13:35:00.000,21.0
23.962,57.1225,57.122500000000002,0.800000000000000,201034.0,23.962000000000000,769,2001/03/29 14:00:00.000,21.0
23.9833,57.1,57.100000000000001,0.800000000000000,201035.0,23.983300000000000,770,2001/03/29 14:20:00.000,15.0
24.0017,57.0833,57.083300000000001,0.700000000000000,201036.0,24.001700000000000,771,2001/03/29 14:55:00.000,21.0
23.9792,57.0737,57.073700000000002,0.800000000000000,201037.0,23.979199999999999,772,2001/03/29 15:45:00.000,15.0
23.9245,57.0885,57.088500000000003,0.600000000000000,201038.0,23.924499999999998,773,2001/03/29 16:05:00.000,15.0
23.8928,57.098,57.097999999999999,0.900000000000000,201039.0,23.892800000000001,774,2001/03/29 16:30:00.000,15.0
23.8528,57.1097,57.109699999999997,1.100000000000000,201040.0,23.852799999999998,775,2001/03/29 16:50:00.000,15.0
23.8907,57.1103,57.110300000000002,0.900000000000000,201041.0,23.890699999999999,776,2001/03/29 17:10:00.000,15.0
24.0092,57.07,57.070000000000000,0.800000000000000,201042.0,24.009200000000000,777,2001/03/29 17:50:00.000,15.0
23.85,57.3,57.299999999999997,2.200000000000000,201046.0,23.850000000000001,778,2001/04/10 12:35:00.000,11.0
23.85,57.3,57.299999999999997,2.400000000000000,201047.0,23.850000000000001,779,2001/04/11 06:45:00.000,13.0
23.9833,57.1,57.100000000000001,1.100000000000000,201048.0,23.983300000000000,780,2001/04/11 10:15:00.000,21.0
24.0017,57.0833,57.083300000000001,1.100000000000000,201049.0,24.001700000000000,781,2001/04/11 11:30:00.000,21.0
24.0017,57.0833,57.083300000000001,0.900000000000000,201052.0,24.001700000000000,782,2001/04/24 13:45:00.000,20.0
23.9833,57.1,57.100000000000001,1.200000000000000,201053.0,23.983300000000000,783,2001/04/24 14:20:00.000,20.0
23.9792,57.0737,57.073700000000002,1.000000000000000,201054.0,23.979199999999999,784,2001/04/24 15:30:00.000,20.0
23.9683,57.0433,57.043300000000002,1.500000000000000,201055.0,23.968299999999999,785,2001/04/24 16:15:00.000,20.0
23.92,57.025,57.024999999999999,2.000000000000000,201056.0,23.920000000000002,786,2001/04/24 16:45:00.000,20.0
23.7433,56.98,56.979999999999997,2.100000000000000,201057.0,23.743300000000001,787,2001/04/24 17:55:00.000,18.0
23.705,56.9767,56.976700000000001,1.800000000000000,201058.0,23.704999999999998,788,2001/04/24 18:55:00.000,19.0
23.4867,57.0467,57.046700000000001,2.000000000000000,201059.0,23.486699999999999,789,2001/04/24 19:45:00.000,19.0
23.85,57.3,57.299999999999997,2.100000000000000,201062.0,23.850000000000001,790,2001/04/25 05:40:00.000,18.0
23.7667,57.4167,57.416699999999999,3.200000000000000,201063.0,23.766700000000000,791,2001/04/25 07:25:00.000,16.0
23.4833,57.4,57.399999999999999,3.000000000000000,201064.0,23.483300000000000,792,2001/04/25 09:00:00.000,16.0
23.2123,57.3275,57.327500000000001,2.500000000000000,201065.0,23.212299999999999,793,2001/04/25 11:10:00.000,17.0
22.8167,57.5333,57.533299999999997,3.500000000000000,201066.0,22.816700000000001,794,2001/04/25 13:40:00.000,13.0
22.9833,57.5667,57.566699999999997,3.000000000000000,201067.0,22.983300000000000,795,2001/04/25 14:45:00.000,14.0
24.097,57.0986,57.098599999999998,1.700000000000000,201068.0,24.097000000000001,796,2001/04/26 05:55:00.000,20.0
24.25,57.1683,57.168300000000002,1.100000000000000,201069.0,24.250000000000000,797,2001/04/26 07:10:00.000,20.0
24.3667,57.24,57.240000000000002,1.700000000000000,201070.0,24.366700000000002,798,2001/04/26 08:20:00.000,19.0
24.3733,57.315,57.314999999999998,1.600000000000000,201071.0,24.373300000000000,799,2001/04/26 09:10:00.000,19.0
24.0833,57.35,57.350000000000001,1.800000000000000,201072.0,24.083300000000001,800,2001/04/26 10:40:00.000,18.0
24.3533,57.4483,57.448300000000003,2.000000000000000,201073.0,24.353300000000001,801,2001/04/26 12:55:00.000,18.0
24.3367,57.5933,57.593299999999999,2.000000000000000,201074.0,24.336700000000000,802,2001/04/26 14:05:00.000,17.0
24.1167,57.6,57.600000000000001,2.800000000000000,201075.0,24.116700000000002,803,2001/04/26 15:10:00.000,15.0
24.2518,57.7633,57.763300000000001,1.900000000000000,201076.0,24.251799999999999,804,2001/04/26 17:05:00.000,19.0
24.2433,57.88,57.880000000000003,2.200000000000000,201077.0,24.243300000000001,805,2001/04/26 18:10:00.000,17.0
24.0665,57.8827,57.882700000000000,2.500000000000000,201078.0,24.066500000000001,806,2001/04/26 19:15:00.000,15.0
23.9167,57.85,57.850000000000001,2.500000000000000,201079.0,23.916699999999999,807,2001/04/26 20:05:00.000,15.0
23.6167,57.6167,57.616700000000002,3.200000000000000,201080.0,23.616700000000002,808,2001/04/27 06:00:00.000,14.0
23.85,57.3,57.299999999999997,2.100000000000000,201081.0,23.850000000000001,809,2001/04/27 09:50:00.000,17.0
23.9333,57.1667,57.166699999999999,1.800000000000000,201082.0,23.933299999999999,810,2001/04/27 14:45:00.000,19.0
24.0017,57.0833,57.083300000000001,1.200000000000000,201084.0,24.001700000000000,811,2001/05/09 10:30:00.000,21.0
